player.name,player.slug,player.shortName,player.position,player.id,playerCoordinates.x,playerCoordinates.y,isHome,shotType,situation,bodyPart,goalMouthLocation,xg,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,goalMouthCoordinates.y,goalMouthCoordinates.z,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,draw.start.x,draw.start.y,draw.block.x,draw.block.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,xgot,goalType
João Neves,joao-neves,J. Neves,M,1190933,81.3,50.0,False,block,regular,right-foot,low-left,0.054059766232967,24,,1406,22,1294,52.6,19.0,14.9,49.5,0.0,50.0,18.7,49.5,14.9,47.4,0,47.4,81.0,,
João Palhinha,joao-palhinha,J. Palhinha,M,364612,75.0,64.3,False,save,assisted,right-foot,low-centre,0.019118536263704,23,,1331,23,1369,50.3,19.0,2.8,48.7,0.0,35.7,25.0,48.7,2.8,49.7,0,49.7,81.0,0.0215,
António Silva,antonio-silva,A. Silva,D,1006069,98.2,59.1,False,miss,set-piece,head,left,0.11507496982813,21,,1213,25,1487,62.0,30.6,,,,40.9,1.8,,,38.0,0,38.0,69.4,,
Diogo Dalot,diogo-dalot,D. Dalot,D,843200,85.9,40.3,False,miss,assisted,head,close-right,0.012807237915695,18,,1056,28,1644,42.4,18.1,,,,59.7,14.1,,,57.6,0,57.6,81.9,,
Gonçalo Inácio,goncalo-inacio,G. Inácio,D,1001196,91.7,49.7,False,block,throw-in-set-piece,head,low-centre,0.087646625936031,17,,1000,29,1700,50.5,19.0,7.1,50.2,0.0,50.3,8.3,50.2,7.1,49.5,0,49.5,81.0,,
Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,750,69.9,47.1,False,save,free-kick,right-foot,high-centre,0.033839602023363,16,,958,30,1742,49.9,28.5,2.3,50.0,0.0,52.9,30.1,50.0,2.3,50.1,0,50.1,71.5,0.0402,
Giorgi Chakvetadze,giorgi-chakvetadze,G. Chakvetadze,M,858191,84.9,73.8,True,block,assisted,right-foot,low-centre,0.029126234352589,12,,675,34,2025,48.4,19.0,13.2,30.5,0.0,26.2,15.1,30.5,13.2,51.6,0,51.6,81.0,,
Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,889259,92.0,63.0,True,goal,assisted,left-foot,low-right,0.26515370607376,2,,92,44,2608,47.7,5.7,,,,37.0,8.0,,,52.3,0,52.3,94.3,0.606,regular
Cenk Tosun,cenk-tosun,C. Tosun,F,72127,86.3,55.7,False,goal,fast-break,right-foot,low-right,0.2168260961771,90,4.0,5625,1,675,46.3,11.4,,,,44.3,13.7,,,53.7,0,53.7,88.6,0.3544,regular
Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,F,904096,80.5,43.8,False,save,fast-break,left-foot,low-centre,0.14132227003574,90,2.0,5510,1,790,50.0,3.2,1.0,50.9,0.0,56.2,19.5,50.9,1.0,50.0,0,50.0,96.8,0.0271,
Matěj Jurásek,matej-jurasek,M. Jurásek,M,1008382,78.7,64.4,True,block,regular,right-foot,low-centre,0.0287348870188,90,1.0,5400,1,0,49.6,19.0,18.8,37.4,0.0,35.6,21.3,37.4,18.8,50.4,0,50.4,81.0,,
Okay Yokuşlu,okay-yokuslu,O. Yokuşlu,M,97967,77.0,54.9,False,miss,assisted,right-foot,close-high,0.045907963067293,87,,5167,4,233,45.7,59.7,,,,45.1,23.0,,,54.3,0,54.3,40.3,,
Ondrej Lingr,lingr-ondrej,O. Lingr,M,794968,91.4,58.3,True,miss,assisted,head,left,0.035161327570677,80,,4794,11,606,62.5,37.5,,,,41.7,8.6,,,37.5,0,37.5,62.5,,
Ondrej Lingr,lingr-ondrej,O. Lingr,M,794968,91.0,57.0,True,miss,assisted,right-foot,right,0.18655197322369,80,,4772,11,628,36.3,13.9,6.7,50.9,0.0,43.0,9.0,50.9,6.7,63.7,0,63.7,86.1,,
Kenan Yıldız,yildiz-kenan,K. Yıldız,F,1149011,92.7,58.4,False,block,assisted,left-foot,low-centre,0.18140859901905,73,,4334,18,1066,49.6,19.0,6.2,43.0,0.0,41.6,7.3,43.0,6.2,50.4,0,50.4,81.0,,
Tomáš Souček,tomas-soucek,T. Souček,M,799041,94.8,47.2,True,goal,throw-in-set-piece,right-foot,high-centre,0.43611285090446,66,,3925,25,1475,48.2,21.5,,,,52.8,5.2,,,51.8,0,51.8,78.5,0.8474,regular
Tomáš Chorý,tomas-chory,T. Chorý,F,188307,95.7,49.1,True,save,throw-in-set-piece,right-foot,low-centre,0.40061089396477,66,,3923,25,1477,48.9,1.4,0.3,50.2,0.0,50.9,4.3,50.2,0.3,51.1,0,51.1,98.6,,
Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,856250,95.8,38.5,True,save,set-piece,head,low-centre,0.080487929284573,64,,3792,27,1608,48.2,13.3,0.59999999999999,54.9,0.0,61.5,4.2,54.9,0.59999999999999,51.8,0,51.8,86.7,0.0404,
Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,135700,91.1,68.4,False,goal,assisted,right-foot,low-right,0.10156442224979,51,,3048,40,2352,45.8,8.9,,,,31.6,8.9,,,54.2,0,54.2,91.1,0.5833,regular
İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,952600,80.5,50.7,False,block,regular,right-foot,low-left,0.060840342193842,51,,3044,40,2356,52.3,19.0,17.1,49.1,0.0,49.3,19.5,49.1,17.1,47.7,0,47.7,81.0,,
Kenan Yıldız,yildiz-kenan,K. Yıldız,F,1149011,90.4,48.8,False,save,regular,right-foot,low-left,0.28404864668846,51,,3041,40,2359,53.6,10.8,1.5,51.6,0.0,51.2,9.6,51.6,1.5,46.4,0,46.4,89.2,0.7684,
Kenan Yıldız,yildiz-kenan,K. Yıldız,F,1149011,86.4,52.1,False,block,assisted,right-foot,low-centre,0.087869748473167,51,,3039,40,2361,51.1,19.0,12.0,48.0,0.0,47.9,13.6,48.0,12.0,48.9,0,48.9,81.0,,
Adam Hložek,adam-hlozek,A. Hložek,F,963801,79.4,37.9,True,save,regular,left-foot,high-centre,0.045524396002293,50,,2990,41,2410,49.0,25.3,2.0,52.3,0.0,62.1,20.6,52.3,2.0,51.0,0,51.0,74.7,0.0563,
Kenan Yıldız,yildiz-kenan,K. Yıldız,F,1149011,79.8,63.9,False,miss,corner,right-foot,high-right,0.030313052237034,47,,2809,44,2591,37.6,62.5,,,,36.1,20.2,,,62.4,0,62.4,37.5,,
Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,F,904096,96.7,34.8,False,save,assisted,head,low-left,0.020200442522764,46,,2753,45,2647,53.7,3.2,0.3,54.3,0.0,65.2,3.3,54.3,0.3,46.3,0,46.3,96.8,0.5828,
Arda Güler,arda-guler,A. Güler,M,1091116,78.0,34.400000000000006,False,miss,assisted,right-foot,high-right,0.015580963343382,45,3.0,2878,1,2522,41.2,75.0,,,,65.6,22.0,,,58.8,0,58.8,25.0,,
David Jurásek,david-jurasek,D. Jurásek,D,1030711,90.8,70.7,True,save,fast-break,left-foot,low-centre,0.23198089003563,45,,2653,1,47,51.7,17.1,6.6,34.7,0.0,29.3,9.2,34.7,6.6,48.3,0,48.3,82.9,0.455,
Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,135700,78.4,28.0,False,miss,assisted,right-foot,high,0.029215425252914,43,,2546,3,154,44.9,70.8,,,,72.0,21.6,,,55.1,0,55.1,29.2,,
Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,135700,96.2,29.900000000000006,False,block,regular,right-foot,low-centre,0.020906796678901,42,,2495,4,205,49.0,19.0,3.3,67.7,0.0,70.1,3.8,67.7,3.3,51.0,0,51.0,81.0,,
Samet Akaydın,samet-akaydin,S. Akaydın,D,863600,93.0,56.4,False,miss,corner,head,close-left,0.063528545200825,28,,1621,18,1079,58.8,26.4,,,,43.6,7.0,,,41.2,0,41.2,73.6,,
Arda Güler,arda-guler,A. Güler,M,1091116,93.1,56.6,False,block,assisted,left-foot,low-left,0.098199561238289,27,,1591,19,1109,52.0,19.0,5.4,44.4,0.0,43.4,6.9,44.4,5.4,48.0,0,48.0,81.0,,
Kenan Yıldız,yildiz-kenan,K. Yıldız,F,1149011,94.0,70.9,False,block,assisted,left-foot,low-left,0.023487454280257,27,,1585,19,1115,52.0,19.0,5.3,31.4,0.0,29.1,6.0,31.4,5.3,48.0,0,48.0,81.0,,
Robin Hranáč,robin-hranac,R. Hranáč,D,957615,90.5,55.0,True,block,set-piece,right-foot,low-centre,0.093072555959225,23,,1374,23,1326,50.1,19.0,7.9,45.8,0.0,45.0,9.5,45.8,7.9,49.9,0,49.9,81.0,,
Robin Hranáč,robin-hranac,R. Hranáč,D,957615,92.4,52.1,True,miss,throw-in-set-piece,head,high,0.22597169876099,17,,978,29,1722,55.1,61.1,,,,47.9,7.6,,,44.9,0,44.9,38.9,,
David Jurásek,david-jurasek,D. Jurásek,D,1030711,67.8,67.7,True,save,regular,left-foot,low-centre,0.0064257215708494,15,,851,31,1849,50.0,17.1,1.9,49.5,0.0,32.3,32.2,49.5,1.9,50.0,0,50.0,82.9,0.0143,
Arda Güler,arda-guler,A. Güler,M,1091116,72.2,53.4,False,miss,assisted,left-foot,high-right,0.027439968660474,13,,755,33,1945,40.2,43.1,,,,46.6,27.8,,,59.8,0,59.8,56.9,,
Kenan Yıldız,yildiz-kenan,K. Yıldız,F,1149011,92.6,73.7,False,block,assisted,right-foot,low-centre,0.028594212606549,7,,389,39,2311,51.5,19.0,6.2,30.0,0.0,26.3,7.4,30.0,6.2,48.5,0,48.5,81.0,,
Lukáš Provod,lukas-provod,L. Provod,M,846122,79.1,70.9,True,save,assisted,left-foot,low-right,0.019248142838478,2,,116,44,2584,46.5,10.1,1.1,48.2,0.0,29.1,20.9,48.2,1.1,53.5,0,53.5,89.9,0.2568,
Ivan Perišić,ivan-perisic,I. Perišić,M,38710,89.0,64.8,False,miss,assisted,head,high-left,0.013606139458716,90,2.0,5508,1,792,63.9,44.4,,,,35.2,11.0,,,36.1,0,36.1,55.6,,
Ferran Torres,ferran-torres,F. Torres,F,855833,90.5,30.5,True,block,fast-break,right-foot,low-right,0.045293860137463,88,,5272,3,128,47.9,19.0,8.5,67.7,0.0,69.5,9.5,67.7,8.5,52.1,0,52.1,81.0,,
Ivan Perišić,ivan-perisic,I. Perišić,M,38710,71.6,67.3,False,save,assisted,left-foot,low-left,0.017737736925483,84,,5032,7,368,53.9,15.2,1.5,48.9,0.0,32.7,28.4,48.9,1.5,46.1,0,46.1,84.8,0.1917,
Ivan Perišić,ivan-perisic,I. Perišić,M,38710,81.8,66.6,False,block,assisted,right-foot,low-centre,0.045337736606598,84,,5024,7,376,50.8,19.0,14.9,36.3,0.0,33.4,18.2,36.3,14.9,49.2,0,49.2,81.0,,
Bruno Petković,bruno-petkovic,B. Petković,F,309306,88.5,50.0,False,save,penalty,right-foot,low-left,0.7884,80,,4742,11,658,53.8,11.4,1.0,49.8,0.0,50.0,11.5,49.8,1.0,46.2,0,46.2,88.6,0.9883,
Dani Olmo,dani-olmo,D. Olmo,M,789071,73.8,51.5,True,block,assisted,right-foot,low-centre,0.024577317759395,74,,4392,17,1008,51.1,19.0,22.7,48.6,0.0,48.5,26.2,48.6,22.7,48.9,0,48.9,81.0,,
Lamine Yamal,lamine-yamal,Lamine Yamal,F,1402912,74.7,41.3,True,block,free-kick,left-foot,low-right,0.066643297672272,58,,3437,33,1963,47.4,19.0,17.7,56.9,0.0,58.7,25.3,56.9,17.7,52.6,0,52.6,81.0,,
Mateo Kovačić,mateo-kovacic,M. Kovačić,M,136710,95.8,56.8,False,miss,regular,head,left,0.20006696879864,55,,3273,36,2127,78.2,9.7,2.2,35.4,0.0,43.2,4.2,35.4,2.2,21.8,0,21.8,90.3,,
Andrej Kramarić,andrej-kramaric,A. Kramarić,F,67647,97.3,49.1,False,save,assisted,head,high-centre,0.44897362589836,55,,3272,36,2128,50.3,24.7,1.5,50.7,0.0,50.9,2.7,50.7,1.5,49.7,0,49.7,75.3,0.8995,
Ante Budimir,ante-budimir,A. Budimir,F,37318,97.0,53.4,False,miss,regular,head,close-right,0.26666194200516,55,,3272,36,2128,41.3,12.5,1.9,52.5,0.0,46.6,3.0,52.5,1.9,58.7,0,58.7,87.5,,
Josip Stanišić,josip-stanisic,J. Stanišić,D,927407,92.6,40.7,False,block,regular,right-foot,low-right,0.18661279976368,55,,3270,36,2130,48.1,19.0,2.4,54.3,0.0,59.3,7.4,54.3,2.4,51.9,0,51.9,81.0,,
Álvaro Morata,alvaro-morata,Á. Morata,F,125407,97.4,57.9,True,miss,corner,right-foot,right,0.23782688379288,54,,3181,37,2219,0.3,30.6,2.4,100.0,0.0,42.1,2.6,100.0,2.4,99.7,0,99.7,69.4,,
Lamine Yamal,lamine-yamal,Lamine Yamal,F,1402912,90.2,38.5,True,save,fast-break,left-foot,low-left,0.32134181261063,52,,3105,39,2295,52.3,3.2,4.2,54.7,0.0,61.5,9.8,54.7,4.2,47.7,0,47.7,96.8,0.8362,
Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,964994,81.3,70.0,False,block,assisted,left-foot,low-centre,0.033455315977335,51,,3000,40,2400,48.8,19.0,9.8,40.1,0.0,30.0,18.7,40.1,9.8,51.2,0,51.2,81.0,,
Daniel Carvajal,daniel-carvajal,D. Carvajal,D,138572,94.8,46.4,True,goal,corner,right-foot,low-centre,0.50334048271179,45,2.0,2814,1,2586,48.7,2.5,,,,53.6,5.2,,,51.3,0,51.3,97.5,0.649,regular
Mateo Kovačić,mateo-kovacic,M. Kovačić,M,136710,74.6,63.4,False,miss,assisted,right-foot,high-right,0.01821188442409,45,1.0,2732,1,2668,35.1,51.4,,,,36.6,25.4,,,64.9,0,64.9,48.6,,
Andrej Kramarić,andrej-kramaric,A. Kramarić,F,67647,69.6,44.7,False,miss,assisted,right-foot,close-high-left,0.014164580032229,45,,2659,1,41,57.8,51.4,,,,55.3,30.4,,,42.2,0,42.2,48.6,,
Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,964994,95.5,65.0,False,miss,assisted,left-foot,right,0.060781434178352,41,,2448,5,252,40.7,12.5,,,,35.0,4.5,,,59.3,0,59.3,87.5,,
Robin Le Normand,robin-le-normand,R. Le Normand,D,787751,93.9,51.5,True,miss,corner,head,high-left,0.14660137891769,36,,2110,10,590,57.8,76.4,,,,48.5,6.1,,,42.2,0,42.2,23.6,,
Lovro Majer,lovro-majer,L. Majer,M,841947,97.1,35.8,False,miss,regular,right-foot,close-right,0.12414707243443,33,,1976,13,724,42.9,15.3,,,,64.2,2.9,,,57.1,0,57.1,84.7,,
Marcelo Brozović,marcelo-brozovic,M. Brozović,M,108800,81.5,50.1,False,save,regular,right-foot,low-right,0.097135782241821,33,,1974,13,726,47.4,3.8,2.4,49.1,0.0,49.9,18.5,49.1,2.4,52.6,0,52.6,96.2,0.1575,
Fabián Ruiz,fabian-ruiz,F. Ruiz,M,784655,85.7,53.4,True,goal,assisted,left-foot,low-right,0.13585475087166,32,,1885,14,815,48.0,0.6,,,,46.6,14.3,,,52.0,0,52.0,99.4,0.1444,regular
Mateo Kovačić,mateo-kovacic,M. Kovačić,M,136710,85.0,52.1,False,save,assisted,left-foot,low-right,0.13484826683998,30,,1792,16,908,47.7,1.9,3.1,50.4,0.0,47.9,15.0,50.4,3.1,52.3,0,52.3,98.1,0.1603,
Álvaro Morata,alvaro-morata,Á. Morata,F,125407,84.4,50.3,True,goal,fast-break,left-foot,low-left,0.40400397777557,29,,1688,17,1012,52.6,3.8,,,,49.7,15.6,,,47.4,0,47.4,96.2,0.874,regular
Ante Budimir,ante-budimir,A. Budimir,F,37318,87.0,51.1,False,miss,assisted,head,high-right,0.030576480552554,22,,1308,24,1392,37.6,59.7,,,,48.9,13.0,,,62.4,0,62.4,40.3,,
Lamine Yamal,lamine-yamal,Lamine Yamal,F,1402912,88.1,37.6,True,miss,fast-break,left-foot,close-right,0.079328164458275,15,,852,31,1848,41.5,12.5,2.0,59.4,0.0,62.4,11.9,59.4,2.0,58.5,0,58.5,87.5,,
Álvaro Morata,alvaro-morata,Á. Morata,F,125407,77.9,37.0,True,save,assisted,left-foot,low-right,0.047076772898436,7,,382,39,2318,46.8,1.9,1.0,51.1,0.0,63.0,22.1,51.1,1.0,53.2,0,53.2,98.1,0.1882,
Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,149593,81.1,63.8,True,miss,regular,right-foot,right,0.043439693748951,85,,5044,6,356,40.0,22.2,,,,36.2,18.9,,,60.0,0,60.0,77.8,,
Andreas Christensen,andreas-christensen,A. Christensen,D,186795,93.4,49.9,True,miss,corner,right-foot,high,0.41536402702332,84,,5008,7,392,49.7,90.3,,,,50.1,6.6,,,50.3,0,50.3,9.7,,
Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,149593,70.1,38.7,True,save,assisted,right-foot,low-centre,0.012394799850881,77,,4573,14,827,51.3,3.8,3.8,51.1,0.0,61.3,29.9,51.1,3.8,48.7,0,48.7,96.2,0.0517,
Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,149593,72.1,67.9,True,save,assisted,right-foot,low-left,0.012877105735242,73,,4347,18,1053,53.5,3.2,1.5,48.2,0.0,32.1,27.9,48.2,1.5,46.5,0,46.5,96.8,0.1968,
Ollie Watkins,ollie-watkins,O. Watkins,F,555386,95.8,34.8,False,save,assisted,right-foot,low-right,0.097008764743805,71,,4258,20,1142,47.4,8.2,3.2,62.3,0.0,65.2,4.2,62.3,3.2,52.6,0,52.6,91.8,0.4915,
Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,907072,77.4,68.5,True,save,corner,right-foot,high-centre,0.010288000106812,67,,4018,24,1382,50.9,31.0,1.9,48.6,0.0,31.5,22.6,48.6,1.9,49.1,0,49.1,69.0,0.0644,
Christian Eriksen,christian-eriksen,C. Eriksen,M,105734,75.3,45.2,True,miss,regular,left-foot,high,0.027365483343601,64,,3780,27,1620,53.9,81.9,,,,54.8,24.7,,,46.1,0,46.1,18.1,,
Bukayo Saka,bukayo-saka,B. Saka,F,934235,85.9,27.299999999999997,False,miss,fast-break,left-foot,left,0.024742299690843,59,,3501,32,1899,64.4,19.4,,,,72.7,14.1,,,35.6,0,35.6,80.6,,
Bukayo Saka,bukayo-saka,B. Saka,F,934235,90.3,36.6,False,miss,regular,right-foot,high,0.13441778719425,56,,3324,35,2076,47.6,87.5,,,,63.4,9.7,,,52.4,0,52.4,12.5,,
Phil Foden,phil-foden,P. Foden,M,859765,78.5,30.299999999999997,False,post,assisted,left-foot,right,0.020436020568013,56,,3322,35,2078,44.5,3.2,,,,69.7,21.5,,,55.5,0,55.5,96.8,,
Bukayo Saka,bukayo-saka,B. Saka,F,934235,96.0,37.8,False,miss,assisted,head,close-right,0.073555335402489,53,,3120,38,2280,43.5,27.8,,,,62.2,4.0,,,56.5,0,56.5,72.2,,
Declan Rice,declan-rice,D. Rice,M,856714,76.8,68.4,False,save,assisted,right-foot,low-centre,0.012839139439166,51,,3040,40,2360,48.3,9.5,1.8,48.7,0.0,31.6,23.2,48.7,1.8,51.7,0,51.7,90.5,0.0594,
Jonas Wind,jonas-wind,J. Wind,F,826069,82.4,37.6,True,block,assisted,left-foot,low-centre,0.037336464971304,47,,2777,44,2623,50.5,19.0,14.2,59.9,0.0,62.4,17.6,59.9,14.2,49.5,0,49.5,81.0,,
Phil Foden,phil-foden,P. Foden,M,859765,78.8,31.099999999999994,False,miss,assisted,left-foot,high,0.012861876748502,45,2.0,2763,1,2637,50.3,65.3,,,,68.9,21.2,,,49.7,0,49.7,34.7,,
Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,149593,76.3,33.599999999999994,True,save,assisted,right-foot,high-centre,0.015464715659618,44,,2624,2,76,48.4,27.8,1.9,51.8,0.0,66.4,23.7,51.8,1.9,51.6,0,51.6,72.2,0.0898,
Phil Foden,phil-foden,P. Foden,M,859765,74.6,64.0,False,save,assisted,left-foot,low-centre,0.014653063379228,41,,2416,5,284,50.3,6.3,2.4,47.7,0.0,36.0,25.4,47.7,2.4,49.7,0,49.7,93.7,0.0212,
Joachim Andersen,joachim-andersen,J. Andersen,D,362682,97.0,66.0,True,miss,corner,head,close-high,0.0090493187308311,39,,2285,7,415,51.1,51.4,,,,34.0,3.0,,,48.9,0,48.9,48.6,,
Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,859917,78.2,36.0,True,block,assisted,right-foot,low-centre,0.029377656057477,38,,2251,8,449,51.5,19.0,17.9,61.2,0.0,64.0,21.8,61.2,17.9,48.5,0,48.5,81.0,,
Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,859917,70.7,49.3,True,goal,assisted,right-foot,low-left,0.015250303782523,34,,2015,12,685,53.9,3.8,,,,50.7,29.3,,,46.1,0,46.1,96.2,0.3113,regular
Jonas Wind,jonas-wind,J. Wind,F,826069,90.5,37.4,True,block,assisted,right-foot,low-right,0.061587937176228,32,,1869,14,831,48.1,19.0,8.3,61.2,0.0,62.6,9.5,61.2,8.3,51.9,0,51.9,81.0,,
Marc Guéhi,marc-guehi,M. Guéhi,D,877994,96.5,33.599999999999994,False,miss,set-piece,right-foot,close-right,0.025647984817624,28,,1625,18,1075,40.8,8.3,,,,66.4,3.5,,,59.2,0,59.2,91.7,,
Christian Eriksen,christian-eriksen,C. Eriksen,M,105734,83.7,35.400000000000006,True,block,assisted,right-foot,low-centre,0.029072130098939,26,,1543,20,1157,50.3,19.0,14.7,63.2,0.0,64.6,16.3,63.2,14.7,49.7,0,49.7,81.0,,
Jonas Wind,jonas-wind,J. Wind,F,826069,91.8,58.5,True,save,assisted,head,low-left,0.04309244826436,25,,1458,21,1242,51.9,14.6,1.2,47.3,0.0,41.5,8.2,47.3,1.2,48.1,0,48.1,85.4,0.0534,
Christian Eriksen,christian-eriksen,C. Eriksen,M,105734,88.3,26.799999999999997,True,block,assisted,right-foot,low-centre,0.015609498135746,23,,1368,23,1332,49.8,19.0,10.5,70.8,0.0,73.2,11.7,70.8,10.5,50.2,0,50.2,81.0,,
Harry Kane,harry-kane,H. Kane,F,108579,93.5,49.2,False,goal,regular,left-foot,low-left,0.22699810564518,18,,1039,28,1661,53.6,1.9,,,,50.8,6.5,,,46.4,0,46.4,98.1,0.9522,regular
Harry Kane,harry-kane,H. Kane,F,108579,79.0,52.6,False,block,regular,left-foot,low-centre,0.094633318483829,17,,971,29,1729,51.3,19.0,17.0,47.7,0.0,47.4,21.0,47.7,17.0,48.7,0,48.7,81.0,,
Phil Foden,phil-foden,P. Foden,M,859765,86.7,35.2,False,miss,assisted,left-foot,high-left,0.095557644963264,13,,762,33,1938,59.7,61.1,,,,64.8,13.3,,,40.3,0,40.3,38.9,,
Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,149593,78.7,66.0,True,save,assisted,right-foot,low-centre,0.023758988827467,1,,23,45,2677,49.4,7.6,2.3,48.2,0.0,34.0,21.3,48.2,2.3,50.6,0,50.6,92.4,0.0254,
Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,132645,90.8,46.4,False,miss,assisted,head,close-right,0.15199609100819,120,3.0,7374,1,726,42.0,27.8,,,,53.6,9.2,,,58.0,0,58.0,72.2,,
Ferran Torres,ferran-torres,F. Torres,F,855833,91.5,35.400000000000006,True,miss,fast-break,right-foot,left,0.40040698647499,120,2.0,7315,1,785,66.7,9.7,2.2,41.2,0.0,64.6,8.5,41.2,2.2,33.3,0,33.3,90.3,,
Joshua Kimmich,joshua-kimmich,J. Kimmich,M,259117,80.2,42.8,False,block,assisted,right-foot,low-centre,0.070081830024719,120,2.0,7297,1,803,49.5,19.0,11.4,54.3,0.0,57.2,19.8,54.3,11.4,50.5,0,50.5,81.0,,
Mikel Merino,mikel-merino,M. Merino,M,592010,92.3,50.9,True,goal,assisted,head,low-left,0.30274218320847,119,,7134,2,66,54.1,18.4,,,,49.1,7.7,,,45.9,0,45.9,81.6,0.8161,regular
Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,132645,90.5,46.4,False,save,assisted,head,low-left,0.058765780180693,117,,6979,4,221,52.9,15.2,1.2,50.0,0.0,53.6,9.5,50.0,1.2,47.1,0,47.1,84.8,0.1843,
Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,823622,79.0,43.6,True,miss,assisted,left-foot,close-left,0.055650442838669,112,,6709,9,491,59.2,6.9,,,,56.4,21.0,,,40.8,0,40.8,93.1,,
Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,132645,86.7,64.6,False,miss,fast-break,left-foot,high-left,0.04825983196497,109,,6484,12,716,65.4,41.7,,,,35.4,13.3,,,34.6,0,34.6,58.3,,
Jamal Musiala,jamal-musiala,J. Musiala,M,1010231,81.6,45.6,False,block,assisted,right-foot,low-right,0.097811482846737,106,,6333,15,867,48.1,19.0,12.7,53.6,0.0,54.4,18.4,53.6,12.7,51.9,0,51.9,81.0,,
Florian Wirtz,florian-wirtz,F. Wirtz,F,1019322,84.0,52.7,False,miss,assisted,left-foot,close-right,0.1191393584013,105,1.0,6303,1,897,42.0,4.2,,,,47.3,16.0,,,58.0,0,58.0,95.8,,
Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,823622,76.8,29.700000000000003,True,miss,assisted,left-foot,close-left,0.017332714051008,104,,6186,2,114,57.3,11.1,,,,70.3,23.2,,,42.7,0,42.7,88.9,,
Robert Andrich,robert-andrich,R. Andrich,M,168903,81.6,35.400000000000006,False,miss,regular,right-foot,high,0.024190625175834,101,,6026,5,274,55.6,90.3,,,,64.6,18.4,,,44.4,0,44.4,9.7,,
Dani Olmo,dani-olmo,D. Olmo,M,789071,85.1,68.0,True,block,assisted,right-foot,low-left,0.023353107273579,97,,5768,9,532,51.9,19.0,13.4,33.6,0.0,32.0,14.9,33.6,13.4,48.1,0,48.1,81.0,,
Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,823622,79.8,47.4,True,block,assisted,left-foot,low-left,0.035011015832424,95,,5671,11,629,53.5,19.0,18.8,52.2,0.0,52.6,20.2,52.2,18.8,46.5,0,46.5,81.0,,
Ferran Torres,ferran-torres,F. Torres,F,855833,85.9,45.0,True,miss,assisted,head,right,0.017084902152419,91,,5424,15,876,22.9,4.2,,,,55.0,14.1,,,77.1,0,77.1,95.8,,
Thomas Müller,thomas-muller,T. Müller,M,35166,93.3,48.1,False,miss,assisted,right-foot,close-right,0.36912989616394,90,4.0,5628,1,672,41.3,4.2,,,,51.9,6.7,,,58.7,0,58.7,95.8,,
Florian Wirtz,florian-wirtz,F. Wirtz,F,1019322,92.1,43.7,False,goal,assisted,right-foot,low-left,0.14343942701817,89,,5301,2,99,54.5,17.1,,,,56.3,7.9,,,45.5,0,45.5,82.9,0.9557,regular
Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,788949,78.2,51.2,False,block,corner,left-foot,low-left,0.025631010532379,88,,5228,3,172,54.2,19.0,9.6,47.1,0.0,48.8,21.8,47.1,9.6,45.8,0,45.8,81.0,,
Fabián Ruiz,fabian-ruiz,F. Ruiz,M,784655,76.3,58.7,True,miss,assisted,left-foot,high-left,0.042613320052624,84,,5010,7,390,57.6,75.0,,,,41.3,23.7,,,42.4,0,42.4,25.0,,
Kai Havertz,kai-havertz,K. Havertz,M,836705,75.6,74.6,False,miss,regular,left-foot,close-high,0.041000161319971,82,,4910,9,490,51.4,58.3,,,,25.4,24.4,,,48.6,0,48.6,41.7,,
