shot_id,player.name,player.slug,player.shortName,player.position,player.jerseyNumber,player.userCount,player.id,player.fieldTranslations.nameTranslation.ar,player.fieldTranslations.shortNameTranslation.ar,playerCoordinates.x,playerCoordinates.y,playerCoordinates.z,player.firstName,player.lastName,isHome,shotType,situation,bodyPart,goalMouthLocation,xg,id,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType,goalMouthCoordinates.x,goalMouthCoordinates.y,goalMouthCoordinates.z,blockCoordinates.x,blockCoordinates.y,blockCoordinates.z,draw.start.x,draw.start.y,draw.block.x,draw.block.y,draw.end.x,draw.end.y,draw.goal.x,draw.goal.y,xgot,goalType,shootoutOrder
719,Timi Max Elšnik,timi-max-elsnik,T. M. Elšnik,M,10,438,827371,"Elsnik, Timi Max",T. M. Elsnik,8.9,34.0,0,,,False,miss,corner,left-foot,left,0.068418093025684,3413002,49,,2883,42,2517,shot,0,59.5,25.0,0.90000000000001,41.0,0.0,34.0,8.9,41.0,0.90000000000001,40.5,0,40.5,75.0,,,
720,Bernardo Silva,bernardo-silva,B. Silva,M,20,58965,331209,"سيلفا, برناردو",ب. سيلفا,12.8,61.1,0,,,True,miss,regular,left-foot,high-left,0.11916568130255,3413001,47,,2802,44,2598,shot,0,59.7,68.1,,,,61.1,12.8,,,40.3,0,40.3,31.9,,,
721,João Palhinha,joao-palhinha,J. Palhinha,M,26,5967,364612,جواو بالهينها,ج. بالهينها,19.7,49.1,0,,,True,post,assisted,right-foot,left,0.050094194710255,3413000,45,3.0,2822,1,2578,shot,0,55.4,2.5,,,,49.1,19.7,,,44.6,0,44.6,97.5,,,
722,Jaka Bijol,jaka-bijol,J. Bijol,D,29,1269,886930,ياكا بيول,ي. بيول,4.0,37.2,0,,,False,miss,corner,other,close-left,0.010339095257223,3412999,45,,2692,1,8,shot,0,59.0,33.3,,,,37.2,4.0,,,41.0,0,41.0,66.7,,,
723,Benjamin Šeško,benjamin-sesko,B. Šeško,F,30,11627,986397,بينجامين سيسكو,ب. سيسكو,28.2,37.0,0,,,False,save,assisted,right-foot,low-centre,0.020250871777534,3412998,44,,2612,2,88,shot,0,51.1,7.0,3.3,48.4,0.0,37.0,28.2,48.4,3.3,48.9,0,48.9,93.0,0.0327,,
724,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,7,935857,750,كريستيانو رونالدو,ك. رونالدو,14.2,12.9,0,,,True,miss,free-kick,right-foot,high-right,0.032168481498957,3412997,38,,2275,8,425,shot,0,38.0,48.6,,,,12.9,14.2,,,62.0,0,62.0,51.4,,,
725,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,7,935857,750,كريستيانو رونالدو,ك. رونالدو,21.7,42.0,0,,,True,miss,free-kick,right-foot,close-high,0.095259986817837,3412996,34,,2008,12,692,shot,0,46.4,50.0,,,,42.0,21.7,,,53.6,0,53.6,50.0,,,
726,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,7,935857,750,كريستيانو رونالدو,ك. رونالدو,7.4,49.3,0,,,True,save,regular,head,high-centre,0.12060547620058,3412995,31,,1838,15,862,shot,0,49.6,24.1,1.0,50.2,0.0,49.3,7.4,50.2,1.0,50.4,0,50.4,75.9,0.0557,,
727,Rúben Dias,ruben-dias,R. Dias,D,3,28603,318941,روبن دياس,ر. دياس,6.4,67.4,0,,,True,miss,corner,left-foot,close-right,0.053104043006897,3412910,5,,247,41,2453,shot,0,42.5,9.7,,,,67.4,6.4,,,57.5,0,57.5,90.3,,,
728,Emre Can,emre-can,E. Can,M,23,5253,138156,كان إيمري,ك. إيمري,20.3,47.8,0,,,True,goal,assisted,right-foot,low-right,0.035832051187754,3349038,90,3.0,5553,1,747,shot,0,45.8,8.2,,,,47.8,20.3,,,54.2,0,54.2,91.8,0.3357,regular,
729,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,48241,142622,"روديغر, أنطونيو",أ. روديغر,7.7,53.8,0,,,False,goal,set-piece,head,high-centre,,3349036,87,,5192,4,208,shot,0,49.0,28.5,,,,53.8,7.7,,,51.0,0,51.0,71.5,,own,
730,Scott McKenna,scott-mckenna,S. McKenna,D,26,393,358108,سكوت ماكينا,س. ماكينا,10.1,63.6,0,,,False,miss,set-piece,head,left,0.018720520660281,3349037,87,,5190,4,210,shot,0,99.5,4.2,8.3,57.0,0.0,63.6,10.1,57.0,8.3,0.5,0,0.5,95.8,,,
731,Leroy Sané,leroy-sane,L. Sané,M,10,32289,293519,"ساني, ليروي",ل. ساني,25.3,52.6,0,,,True,miss,fast-break,left-foot,high-left,0.041160963475704,3349035,86,,5111,5,289,shot,0,56.6,79.2,,,,52.6,25.3,,,43.4,0,43.4,20.8,,,
732,Leroy Sané,leroy-sane,L. Sané,M,10,32289,293519,"ساني, ليروي",ل. ساني,19.5,68.5,0,,,True,save,assisted,left-foot,high-centre,0.014805857092142,3349034,83,,4973,8,427,shot,0,50.2,20.3,1.9,51.4,0.0,68.5,19.5,51.4,1.9,49.8,0,49.8,79.7,0.0226,,
733,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,1189,788949,ميتيلستاد ماكسيميليان,م. ماكسيميليان,15.6,31.3,0,,,True,miss,corner,left-foot,high,0.025137145072222,3349033,80,,4763,11,637,shot,0,48.2,90.3,,,,31.3,15.6,,,51.8,0,51.8,9.7,,,
734,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,14,7244,132645,نيكلاس فولكورغ,ن. فولكورغ,15.0,48.0,0,,,True,goal,regular,right-foot,high-right,0.18599766492844,3349012,68,,4063,23,1337,shot,0,46.4,23.4,,,,48.0,15.0,,,53.6,0,53.6,76.6,0.3863,regular,
735,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,1189,788949,ميتيلستاد ماكسيميليان,م. ماكسيميليان,21.0,32.1,0,,,True,miss,corner,left-foot,high,0.017643390223384,3349011,66,,3923,25,1477,shot,0,46.9,62.5,,,,32.1,21.0,,,53.1,0,53.1,37.5,,,
736,Leroy Sané,leroy-sane,L. Sané,M,10,32289,293519,"ساني, ليروي",ل. ساني,11.7,65.4,0,,,True,save,fast-break,left-foot,low-right,0.12839362025261,3349010,63,,3779,28,1621,shot,0,47.8,1.3,1.8,52.0,0.0,65.4,11.7,52.0,1.8,52.2,0,52.2,98.7,0.1463,,
737,Florian Wirtz,florian-wirtz,F. Wirtz,F,10,32073,1019322,فلوريان فيرتز,ف. فيرتز,27.8,44.8,0,,,True,miss,assisted,right-foot,high-left,0.026532743126154,3349008,60,,3595,31,1805,shot,0,57.0,81.9,,,,44.8,27.8,,,43.0,0,43.0,18.1,,,
738,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,1189,788949,ميتيلستاد ماكسيميليان,م. ماكسيميليان,15.9,29.4,0,,,True,block,regular,left-foot,low-centre,0.031711459159851,3349009,60,,3586,31,1814,shot,0,49.6,9.7,12.9,32.7,0.0,29.4,15.9,32.7,12.9,50.4,0,50.4,90.3,,,
739,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,22,56564,45853,"جوندوجان, الكاي",ا. جوندوجان,8.2,46.4,0,,,True,block,regular,left-foot,low-centre,0.12547841668129,3349007,59,,3511,32,1889,shot,0,50.0,19.0,6.6,47.1,0.0,46.4,8.2,47.1,6.6,50.0,0,50.0,81.0,,,
740,Florian Wirtz,florian-wirtz,F. Wirtz,F,10,32073,1019322,فلوريان فيرتز,ف. فيرتز,7.6,58.9,0,,,True,miss,assisted,right-foot,high,0.097916819155216,3349005,58,,3424,33,1976,shot,0,47.1,65.3,,,,58.9,7.6,,,52.9,0,52.9,34.7,,,
741,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,27435,259117,"كيميش, جوشوا",ج. كيميش,21.6,65.8,0,,,True,block,corner,right-foot,low-left,0.033394705504179,3349003,57,,3389,34,2011,shot,0,52.0,19.0,12.5,59.6,0.0,65.8,21.6,59.6,12.5,48.0,0,48.0,81.0,,,
742,Pascal Groß,pascal-gross,P. Groß,M,13,3738,48480,"جروس, باسكال",ب. جروس,20.7,32.3,0,,,True,block,corner,right-foot,low-right,0.033208217471838,3349004,57,,3366,34,2034,shot,0,48.0,19.0,17.5,35.4,0.0,32.3,20.7,35.4,17.5,52.0,0,52.0,81.0,,,
743,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,48241,142622,"روديغر, أنطونيو",أ. روديغر,12.1,53.6,0,,,True,block,corner,head,low-left,0.017593936994672,3349002,52,,3072,39,2328,shot,0,52.3,19.0,8.8,52.0,0.0,53.6,12.1,52.0,8.8,47.7,0,47.7,81.0,,,
744,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,48241,142622,"روديغر, أنطونيو",أ. روديغر,30.9,53.6,0,,,True,save,assisted,right-foot,low-left,0.026680184528232,3349001,51,,3023,40,2377,shot,0,53.9,10.8,2.3,50.4,0.0,53.6,30.9,50.4,2.3,46.1,0,46.1,89.2,0.2263,,
745,Kai Havertz,kai-havertz,K. Havertz,M,29,61640,836705,"هافرتز, كاي",ك. هافرتز,11.5,50.0,0,,,True,goal,penalty,left-foot,low-left,0.7884,3349000,45,1.0,2734,1,2666,shot,0,52.2,13.9,,,,50.0,11.5,,,47.8,0,47.8,86.1,0.9606,penalty,
746,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,22,56564,45853,"جوندوجان, الكاي",ا. جوندوجان,7.6,53.2,0,,,True,save,assisted,head,low-left,0.099803552031517,3348998,42,,2464,4,236,shot,0,52.1,1.3,1.4,50.4,0.0,53.2,7.6,50.4,1.4,47.9,0,47.9,98.7,0.1761,,
747,Kai Havertz,kai-havertz,K. Havertz,M,29,61640,836705,"هافرتز, كاي",ك. هافرتز,18.4,52.1,0,,,True,save,free-kick,left-foot,low-left,0.13858512043953,3348946,28,,1636,18,1064,shot,0,53.7,7.6,1.4,50.4,0.0,52.1,18.4,50.4,1.4,46.3,0,46.3,92.4,0.3661,,
748,Jamal Musiala,jamal-musiala,J. Musiala,M,42,40598,1010231,موسيالا، جمال,م. جمال,12.5,47.0,0,,,True,goal,assisted,right-foot,high-left,0.17583408951759,3348945,19,,1123,27,1577,shot,0,52.6,32.3,,,,47.0,12.5,,,47.4,0,47.4,67.7,0.3379,regular,
749,Florian Wirtz,florian-wirtz,F. Wirtz,F,10,32073,1019322,فلوريان فيرتز,ف. فيرتز,17.7,51.6,0,,,True,goal,assisted,right-foot,low-left,0.10261054337025,3348944,10,,594,36,2106,shot,0,53.9,4.4,,,,51.6,17.7,,,46.1,0,46.1,95.6,0.3744,regular,
750,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,111213,85859,"غريزمان, انطوان",ا. غريزمان,10.5,58.3,0,,,False,block,assisted,head,low-centre,0.02813040651381,3433360,90,5.0,5678,1,622,shot,0,49.4,19.0,9.0,57.2,0.0,58.3,10.5,57.2,9.0,50.6,0,50.6,81.0,,,
751,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,9,513032,826643,كيليان مباب,ك. مباب,14.1,39.0,0,,,False,miss,assisted,right-foot,high,0.079102113842964,3433359,86,,5123,5,277,shot,0,54.6,66.7,,,,39.0,14.1,,,45.4,0,45.4,33.3,,,
752,Lamine Yamal,lamine-yamal,Lamine Yamal,F,27,171533,1402912,لامين يامال,ل. يامال,20.1,68.0,0,Lamine Yamal,,True,miss,assisted,left-foot,close-high,0.016396386548877,3433358,81,,4855,10,545,shot,0,55.1,58.3,,,,68.0,20.1,,,44.9,0,44.9,41.7,,,
753,Theo Hernández,theo-hernandez,T. Hernández,D,19,20706,788027,ثيو,ثيو,15.1,44.8,0,,,False,miss,regular,right-foot,high,0.13599471747875,3433356,76,,4506,15,894,shot,0,49.4,72.2,,,,44.8,15.1,,,50.6,0,50.6,27.8,,,
754,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,10356,798583,"أوباميكانو, دايوت",د. أوباميكانو,4.5,57.7,0,,,False,miss,corner,head,right,0.12655760347843,3433336,63,,3745,28,1655,shot,0,40.7,27.8,,,,57.7,4.5,,,59.3,0,59.3,72.2,,,
755,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,9,513032,826643,كيليان مباب,ك. مباب,9.5,27.4,0,,,False,save,assisted,right-foot,low-centre,0.028828816488385,3433335,56,,3358,35,2042,shot,0,51.4,1.3,1.8,45.1,0.0,27.4,9.5,45.1,1.8,48.6,0,48.6,98.7,0.054,,
756,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,18,66679,859025,أوريلين تشواميني,أ. تشواميني,8.5,50.9,0,,,False,save,corner,head,low-centre,0.10148026794195,3433334,53,,3165,38,2235,shot,0,50.7,13.9,1.6,50.4,0.0,50.9,8.5,50.4,1.6,49.3,0,49.3,86.1,0.0286,,
757,Lamine Yamal,lamine-yamal,Lamine Yamal,F,27,171533,1402912,لامين يامال,ل. يامال,20.6,63.6,0,Lamine Yamal,,True,block,fast-break,left-foot,low-left,0.036124393343925,3433312,40,,2398,6,302,shot,0,52.4,19.0,18.9,62.3,0.0,63.6,20.6,62.3,18.9,47.6,0,47.6,81.0,,,
758,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,7197,784655,فابيان رويز,ف. رويز,18.6,48.9,0,,,True,block,assisted,left-foot,low-centre,0.075777962803841,3433292,36,,2134,10,566,shot,0,51.0,19.0,12.4,48.9,0.0,48.9,18.6,48.9,12.4,49.0,0,49.0,81.0,,,
759,Dani Olmo,dani-olmo,D. Olmo,M,7,14035,789071,"أولمو, داني",د. أولمو,8.0,65.4,0,,,True,goal,regular,right-foot,low-centre,0.12214437872171,3433265,25,,1464,21,1236,shot,0,49.7,15.8,,,,65.4,8.0,,,50.3,0,50.3,84.2,0.0283,regular,
760,Lamine Yamal,lamine-yamal,Lamine Yamal,F,27,171533,1402912,لامين يامال,ل. يامال,24.6,62.7,0,Lamine Yamal,,True,goal,assisted,left-foot,low-left,0.023169355466962,3433264,21,,1216,25,1484,shot,0,53.9,19.0,,,,62.7,24.6,,,46.1,0,46.1,81.0,0.3761,regular,
761,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,9,513032,826643,كيليان مباب,ك. مباب,14.1,36.8,0,,,False,block,assisted,right-foot,low-left,0.028981354087591,3433263,19,,1095,27,1605,shot,0,52.8,19.0,7.0,42.1,0.0,36.8,14.1,42.1,7.0,47.2,0,47.2,81.0,,,
762,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,9,513032,826643,كيليان مباب,ك. مباب,27.0,54.3,0,,,False,block,free-kick,right-foot,low-centre,0.045754782855511,3433262,16,,943,30,1757,shot,0,50.2,19.0,18.5,52.9,0.0,54.3,27.0,52.9,18.5,49.8,0,49.8,81.0,,,
763,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,23,12680,871706,راندال كولو مواني,ر. ك. مواني,4.9,52.6,0,,,False,goal,assisted,head,high-right,0.52247798442841,3433261,9,,481,37,2219,shot,0,45.7,23.4,,,,52.6,4.9,,,54.3,0,54.3,76.6,0.9486,regular,
764,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,7197,784655,فابيان رويز,ف. رويز,2.4,44.7,0,,,True,miss,assisted,head,close-high,0.47634088993073,3433260,5,,289,41,2411,shot,0,47.9,58.3,,,,44.7,2.4,,,52.1,0,52.1,41.7,,,
765,Žan Karničnik,zan-karnicnik,Ž. Karničnik,D,23,119,896421,,,27.6,71.5,0,,,True,miss,assisted,right-foot,high-right,0.015452434308827,3354099,90,1.0,5400,1,0,shot,0,40.0,87.5,,,,71.5,27.6,,,60.0,0,60.0,12.5,,,
766,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,1861,859917,مورتن ديو هيولماند,م. د. هيولماند,23.4,49.3,0,,,False,save,assisted,left-foot,low-centre,0.04688672721386,3354093,86,,5133,5,267,shot,0,51.7,1.9,3.8,49.1,0.0,49.3,23.4,49.1,3.8,48.3,0,48.3,98.1,0.0829,,
767,Andraž Šporar,andraz-sporar,A. Šporar,F,9,1444,166987,ندراس سبورار,ن. سبورار,4.8,67.5,0,,,True,save,assisted,right-foot,high-right,0.064070291817188,3354062,81,,4856,10,544,shot,0,45.5,24.1,0.5,52.3,0.0,67.5,4.8,52.3,0.5,54.5,0,54.5,75.9,0.3519,,
768,Jannik Vestergaard,jannik-vestergaard,J. Vestergaard,D,23,1169,120538,"فيسترجارد, يانيك",ي. فيسترجارد,8.8,36.0,0,,,False,save,corner,head,high-left,0.010933407582343,3354061,81,,4824,10,576,shot,0,52.9,21.5,1.1,46.4,0.0,36.0,8.8,46.4,1.1,47.1,0,47.1,78.5,0.1184,,
769,Andraž Šporar,andraz-sporar,A. Šporar,F,9,1444,166987,ندراس سبورار,ن. سبورار,8.0,50.9,0,,,True,block,assisted,left-foot,low-right,0.11893562972546,3354059,79,,4698,12,702,shot,0,47.1,19.0,6.6,51.3,0.0,50.9,8.0,51.3,6.6,52.9,0,52.9,81.0,,,
770,Andraž Šporar,andraz-sporar,A. Šporar,F,9,1444,166987,ندراس سبورار,ن. سبورار,9.2,50.2,0,,,True,miss,regular,left-foot,high,0.15098048746586,3354058,79,,4699,12,701,shot,0,47.2,75.0,,,,50.2,9.2,,,52.8,0,52.8,25.0,,,
771,Erik Janža,erik-janza,E. Janža,D,64,136,124590,,,23.2,32.6,0,,,True,goal,corner,left-foot,high-right,0.0075910803861916,3354057,77,,4587,14,813,shot,0,48.1,20.3,,,,32.6,23.2,,,51.9,0,51.9,79.7,0.0978,regular,
772,Benjamin Šeško,benjamin-sesko,B. Šeško,F,30,10274,986397,بينجامين سيسكو,ب. سيسكو,25.4,56.0,0,,,True,post,regular,right-foot,right,0.017438104376197,3354055,76,,4545,15,855,shot,0,44.5,17.7,,,,56.0,25.4,,,55.5,0,55.5,82.3,,,
773,Andraž Šporar,andraz-sporar,A. Šporar,F,9,1444,166987,ندراس سبورار,ن. سبورار,4.4,49.7,0,,,True,miss,set-piece,right-foot,close-left,0.43042623996735,3354054,74,,4436,17,964,shot,0,58.8,16.7,,,,49.7,4.4,,,41.2,0,41.2,83.3,,,
774,Jonas Wind,jonas-wind,J. Wind,F,23,3178,826069,ويند، جوناس,و. جوناس,4.6,53.2,0,,,False,miss,corner,head,close-high,0.17822915315628,3354053,71,,4239,20,1161,shot,0,47.9,58.3,,,,53.2,4.6,,,52.1,0,52.1,41.7,,,
775,Christian Eriksen,christian-eriksen,C. Eriksen,M,14,23257,105734,"اريكسن, كريستيان",ك. اريكسن,5.2,34.8,0,,,False,miss,throw-in-set-piece,left-foot,left,0.055432561784983,3354051,68,,4053,23,1347,shot,0,59.8,22.2,,,,34.8,5.2,,,40.2,0,40.2,77.8,,,
776,Adam Gnezda Čerin,adam-gnezda-cerin,A. G. Čerin,M,16,549,843251,آدم تشيرين,آ. تشيرين,8.0,47.4,0,,,True,miss,assisted,head,right,0.1680206656456,3354048,66,,3957,25,1443,shot,0,38.3,26.4,,,,47.4,8.0,,,61.7,0,61.7,73.6,,,
777,Alexander Bah,alexander-bah,A. Bah,D,6,1811,850976,الكسندر باه,ا. باه,18.5,61.0,0,,,False,block,fast-break,right-foot,low-centre,0.095054753124714,3354047,65,,3851,26,1549,shot,0,49.4,19.0,8.9,55.6,0.0,61.0,18.5,55.6,8.9,50.6,0,50.6,81.0,,,
778,Rasmus Højlund,rasmus-hojlund,Rasmus Højlund,F,11,46290,1086417,راسموس هويلوند,ر. هويلوند,4.5,54.3,0,,,False,save,fast-break,right-foot,low-centre,0.40282422304153,3354046,65,,3847,26,1553,shot,0,51.6,13.3,2.8,52.9,0.0,54.3,4.5,52.9,2.8,48.4,0,48.4,86.7,0.9362,,
779,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,5,4634,149593,"هويبيرغ, بيير",ب. هويبيرغ,7.0,57.9,0,,,False,block,set-piece,right-foot,low-right,0.18402346968651,3354041,56,,3318,35,2082,shot,0,47.9,19.0,5.5,56.7,0.0,57.9,7.0,56.7,5.5,52.1,0,52.1,81.0,,,
780,Andreas Christensen,andreas-christensen,A. Christensen,D,15,21000,186795,"كريستنسن, أندرياس",أ. كريستنسن,14.8,42.1,0,,,False,block,set-piece,head,low-centre,0.009739157743752,3354039,55,,3240,36,2160,shot,0,50.4,19.0,9.6,44.8,0.0,42.1,14.8,44.8,9.6,49.6,0,49.6,81.0,,,
781,Christian Eriksen,christian-eriksen,C. Eriksen,M,14,23257,105734,"اريكسن, كريستيان",ك. اريكسن,11.2,40.6,0,,,False,miss,assisted,left-foot,high-right,0.19944770634174,3353989,43,,2562,3,138,shot,0,41.8,77.8,,,,40.6,11.2,,,58.2,0,58.2,22.2,,,
782,Christian Eriksen,christian-eriksen,C. Eriksen,M,14,23257,105734,"اريكسن, كريستيان",ك. اريكسن,26.2,45.6,0,,,False,block,assisted,right-foot,low-centre,0.017799753695726,3353987,42,,2503,4,197,shot,0,50.9,19.0,24.4,45.8,0.0,45.6,26.2,45.8,24.4,49.1,0,49.1,81.0,,,
783,Christian Eriksen,christian-eriksen,C. Eriksen,M,14,23257,105734,"اريكسن, كريستيان",ك. اريكسن,11.5,68.7,0,,,False,block,assisted,left-foot,low-centre,0.022119294852018,3353983,40,,2341,6,359,shot,0,51.4,19.0,10.2,66.4,0.0,68.7,11.5,66.4,10.2,48.6,0,48.6,81.0,,,
784,Joachim Andersen,joachim-andersen,J. Andersen,D,16,2094,362682,جواكيم أندرسن,ج. أندرسن,8.6,52.1,0,,,False,miss,corner,head,left,0.059689719229937,3353978,35,,2055,11,645,shot,0,83.9,15.3,5.1,35.2,0.0,52.1,8.6,35.2,5.1,16.1,0,16.1,84.7,,,
785,Jannik Vestergaard,jannik-vestergaard,J. Vestergaard,D,23,1169,120538,"فيسترجارد, يانيك",ي. فيسترجارد,6.7,50.0,0,,,False,miss,corner,head,right,0.14500506222248,3353971,28,,1679,18,1021,shot,0,37.3,18.1,,,,50.0,6.7,,,62.7,0,62.7,81.9,,,
786,Erik Janža,erik-janza,E. Janža,D,64,136,124590,,,25.3,43.0,0,,,True,miss,corner,left-foot,right,0.019517036154866,3353968,21,,1247,25,1453,shot,0,35.3,15.3,18.2,48.9,0.0,43.0,25.3,48.9,18.2,64.7,0,64.7,84.7,,,
787,Erik Janža,erik-janza,E. Janža,D,64,136,124590,,,24.0,45.4,0,,,True,block,corner,left-foot,low-centre,0.016077375039458,3353967,21,,1222,25,1478,shot,0,50.1,19.0,16.0,45.3,0.0,45.4,24.0,45.3,16.0,49.9,0,49.9,81.0,,,
788,Christian Eriksen,christian-eriksen,C. Eriksen,M,14,23257,105734,"اريكسن, كريستيان",ك. اريكسن,9.0,54.9,0,,,False,goal,throw-in-set-piece,right-foot,low-left,0.33081686496735,3353952,17,,995,29,1705,shot,0,53.9,9.5,,,,54.9,9.0,,,46.1,0,46.1,90.5,0.8282,regular,
789,Benjamin Šeško,benjamin-sesko,B. Šeško,F,30,10274,986397,بينجامين سيسكو,ب. سيسكو,25.2,55.3,0,,,True,miss,assisted,right-foot,close-left,0.028109900653362,3353950,16,,947,30,1753,shot,0,56.6,26.4,,,,55.3,25.2,,,43.4,0,43.4,73.6,,,
790,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,15,1344,1092409,فيكتور كريستيانسن,ف. كريستيانسن,17.6,46.6,0,,,False,block,throw-in-set-piece,right-foot,low-left,0.032999113202095,3353949,15,,847,31,1853,shot,0,53.7,19.0,16.0,46.6,0.0,46.6,17.6,46.6,16.0,46.3,0,46.3,81.0,,,
791,Andreas Christensen,andreas-christensen,A. Christensen,D,15,21000,186795,"كريستنسن, أندرياس",أ. كريستنسن,13.2,46.6,0,,,False,miss,set-piece,head,high,0.0152208507061,3353946,11,,633,35,2067,shot,0,54.1,70.8,,,,46.6,13.2,,,45.9,0,45.9,29.2,,,
792,Rúben Neves,ruben-neves,R. Neves,M,8,9093,280955,"نيفيز, روبن",ر. نيفيز,24.8,62.6,0,,,False,miss,assisted,right-foot,high-left,0.042454183101654,3387154,90,5.0,5672,1,628,shot,0,57.5,77.8,,,,62.6,24.8,,,42.5,0,42.5,22.2,,,
793,Arda Güler,arda-guler,A. Güler,M,24,134661,1091116,غولر، أردا,غ. أردا,48.6,33.5,0,Arda Guler,,True,miss,assisted,left-foot,right,0.0092678163200617,3387152,90,1.0,5448,1,852,shot,0,5.2,2.8,,,,33.5,48.6,,,94.8,0,94.8,97.2,,,
794,Bernardo Silva,bernardo-silva,B. Silva,M,20,54293,331209,"سيلفا, برناردو",ب. سيلفا,11.9,44.2,0,,,False,block,assisted,left-foot,low-centre,0.17959073185921,3387148,90,,5369,1,31,shot,0,48.8,19.0,8.8,46.0,0.0,44.2,11.9,46.0,8.8,51.2,0,51.2,81.0,,,
795,Arda Güler,arda-guler,A. Güler,M,24,134661,1091116,غولر، أردا,غ. أردا,27.1,69.3,0,Arda Guler,,True,block,regular,left-foot,low-centre,0.013227183371782,3387145,81,,4833,10,567,shot,0,51.7,19.0,24.1,67.0,0.0,69.3,27.1,67.0,24.1,48.3,0,48.3,81.0,,,
796,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,7,871605,750,كريستيانو رونالدو,ك. رونالدو,7.3,46.0,0,,,False,miss,assisted,head,right,0.19569319486618,3387099,66,,3922,25,1478,shot,0,22.9,9.7,4.7,68.4,0.0,46.0,7.3,68.4,4.7,77.1,0,77.1,90.3,,,
797,Kenan Yıldız,yildiz-kenan,K. Yıldız,F,15,12909,1149011,كينان يلدز,ك. يلدز,23.1,28.6,0,Kenan Yıldız,,True,miss,assisted,right-foot,high-right,0.016420459374785,3387097,63,,3775,28,1625,shot,0,35.0,93.1,,,,28.6,23.1,,,65.0,0,65.0,6.9,,,
798,Yusuf Yazıcı,yusuf-yazici,Y. Yazıcı,M,12,2927,827804,"يازيسي, يوسف",ي. يازيسي,19.5,34.4,0,,,True,block,assisted,left-foot,low-centre,0.024379381909966,3387096,60,,3573,31,1827,shot,0,50.9,19.0,17.7,35.7,0.0,34.4,19.5,35.7,17.7,49.1,0,49.1,81.0,,,
799,Bruno Fernandes,bruno-fernandes,B. Fernandes,M,8,128978,288205,برونو فيرنانديس,ب. فيرنانديس,7.7,45.7,0,,,False,goal,assisted,right-foot,low-centre,0.77546727657318,3387090,56,,3300,35,2100,shot,0,51.3,1.9,,,,45.7,7.7,,,48.7,0,48.7,98.1,0.6382,regular,
800,Yusuf Yazıcı,yusuf-yazici,Y. Yazıcı,M,12,2927,827804,"يازيسي, يوسف",ي. يازيسي,27.7,69.7,0,,,True,save,assisted,left-foot,low-centre,0.017263378947973,3387039,53,,3162,38,2238,shot,0,50.8,10.8,0.59999999999999,50.9,0.0,69.7,27.7,50.9,0.59999999999999,49.2,0,49.2,89.2,0.0228,,
801,Orkun Kökçü,orkun-kokcu,O. Kökçü,M,10,5358,907461,أوركون كوكو,أ. كوكو,24.6,43.6,0,,,True,save,assisted,right-foot,low-left,0.026660066097975,3386985,41,,2411,5,289,shot,0,54.5,1.9,2.8,49.3,0.0,43.6,24.6,49.3,2.8,45.5,0,45.5,98.1,0.4401,,
802,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,7,871605,750,كريستيانو رونالدو,ك. رونالدو,18.4,37.0,0,,,False,miss,assisted,right-foot,high,0.053321469575167,3386981,36,,2159,10,541,shot,0,45.2,70.8,,,,37.0,18.4,,,54.8,0,54.8,29.2,,,
